total_cost,holding_cost,stockout_cost,ordering_cost,overflow_cost,service_penalty_shaping,fill_rate,stockout_units,demand_units,n_order_events,avg_inventory,inventory_std,episode,policy
1554281.0622563362,855928.3386230469,534989.3442993164,145150.0,18213.37933397293,461354.53495788574,0.8367715694304526,53498.93426132202,327755.0,29030,2345.0091469124573,757.4234928526181,1,"(s,S)"
1540035.005529523,850794.9721679688,526457.3600616455,144995.0,17787.673299908638,457409.2640991211,0.8394986214438537,52645.73617744446,328008.0,28999,2330.9451292273116,753.7062362506697,2,"(s,S)"
1536890.717367649,848365.8353271484,525713.9895782471,145450.0,17360.89246225357,425450.1781616211,0.8400251995289151,52571.39885520935,328623.0,29090,2324.289959800407,766.312920428409,3,"(s,S)"
1534680.455085516,850459.6333007812,520291.44480895996,146010.0,17919.376975774765,497910.6336669922,0.8412797147319326,52029.14439201355,327804.0,29202,2330.02639260488,762.5430061719547,4,"(s,S)"
1522325.6636873484,830198.9375,530633.86328125,145955.0,15537.862906098366,474074.7933959961,0.8381439089287475,53063.38646507263,327843.0,29191,2274.5176369863016,707.5355794855858,5,"(s,S)"
1537288.192229271,836931.6109619141,538185.5254821777,146100.0,16071.055785179138,436299.71380615234,0.8360555009693496,53818.552530288696,328273.0,29220,2292.963317703874,722.8778466632347,6,"(s,S)"
1524387.5664377213,835656.2823486328,525235.9629364014,146695.0,16800.321152687073,418723.1008300781,0.8412685667106397,52523.59634971619,330896.0,29339,2289.469266708583,700.5502881883122,7,"(s,S)"
1520506.7474864721,823925.5598144531,531505.9394836426,147200.0,17875.248188376427,419636.727142334,0.8412130592930849,53150.59387588501,334729.0,29440,2257.3303008615153,679.0993825113626,8,"(s,S)"
1526388.487277627,823776.1702880859,536908.8594055176,147610.0,18093.457584023476,440872.6085510254,0.8403553631261635,53690.886050224304,336315.0,29522,2256.9210144879066,714.6141460486822,9,"(s,S)"
1523291.8708240986,821944.3646240234,536291.0973052979,147985.0,17071.408894777298,413122.03256225586,0.8419055666806206,53629.10985946655,339222.0,29597,2251.9023688329407,705.395309907751,10,"(s,S)"
1510590.1174049377,807104.7739257812,536605.2353668213,148450.0,18430.108112335205,417577.00173950195,0.8434238562566893,53660.523374557495,342712.0,29690,2211.2459559610447,698.5566486618492,11,"(s,S)"
1514566.8961331844,804462.5466308594,543978.6633148193,148925.0,17200.686187505722,420611.03509521484,0.8422779365104015,54397.86653137207,344897.0,29785,2204.006977070848,725.6533959184276,12,"(s,S)"
1527982.1882600784,803401.9656982422,558794.1260070801,148915.0,16871.096554756165,434480.154296875,0.8383605257074953,55879.41282081604,345704.0,29783,2201.101275885595,742.6736206135806,13,"(s,S)"
1519672.4180936813,806994.0362548828,545381.1616210938,148865.0,18432.220217704773,408847.1885070801,0.8422573077992477,54538.1161441803,345741.0,29773,2210.9425650818707,741.0246922880729,14,"(s,S)"
1525322.4074110985,799328.2407226562,557991.1681365967,149215.0,18787.99855184555,436577.98544311523,0.8386786557256332,55799.11712837219,345888.0,29843,2189.940385541524,719.1146088581887,15,"(s,S)"
1508868.7591449618,797731.3118896484,545607.8397216797,149550.0,15979.607533633709,411561.2273864746,0.8431449228644117,54560.783740997314,347842.0,29910,2185.5652380538313,721.6984103755609,16,"(s,S)"
1521398.231434822,806472.1086425781,547847.2656860352,149400.0,17678.8571062088,400905.7463378906,0.84258528973602,54784.72678375244,348028.0,29880,2209.512626418022,706.2351971719319,17,"(s,S)"
1529599.6785484552,800583.4345703125,559796.5401000977,150160.0,19059.703878045082,443359.54135131836,0.8391282938901516,55979.653676986694,347977.0,30032,2193.379272795377,718.4118830118689,18,"(s,S)"
1520485.3780623674,800354.544921875,551788.1230010986,149825.0,18517.710139393806,417013.78607177734,0.8419153568221068,55178.8123626709,349046.0,29965,2192.7521778681507,709.906391714145,19,"(s,S)"
1517294.7593560219,794692.2104492188,552637.3885650635,150420.0,19545.160341739655,432405.52770996094,0.8414926709598979,55263.738777160645,348651.0,30084,2177.2389327375854,701.6276207661377,20,"(s,S)"
1512377.6330373287,799378.5463867188,543420.3101501465,150570.0,19008.776500463486,391108.8547973633,0.8444352584414678,54342.03108596802,349321.0,30114,2190.0782092786817,730.1144424384988,21,"(s,S)"
1517147.969891131,792824.5714111328,555201.4272155762,150680.0,18441.97126442194,440160.9878234863,0.8411527199464535,55520.14247703552,349519.0,30136,2172.1221134551583,721.8245990988954,22,"(s,S)"
1523303.53341043,798621.4055175781,554046.1739807129,150940.0,19695.95391213894,455827.4482727051,0.8414882341775111,55404.61750793457,349530.0,30188,2188.0038507330905,713.8245393808405,23,"(s,S)"
1522234.7753123045,797598.0104980469,555706.6785583496,151005.0,17925.086255908012,436100.0134277344,0.8412466201981001,55570.66807937622,350044.0,30201,2185.200028761772,737.6537779002143,24,"(s,S)"
1534604.2488851547,794426.0129394531,569197.2407531738,151390.0,19590.99519252777,526066.69921875,0.8370994753696396,56919.72391319275,349414.0,30278,2176.509624491652,694.2907758523802,25,"(s,S)"
1482638.6349673271,768754.0374755859,545546.7144317627,151850.0,16487.883059978485,415211.9100036621,0.8440769425834909,54554.67117500305,349882.0,30370,2106.1754451385914,620.5663685806431,26,"(s,S)"
1500758.934634447,779570.2944335938,554563.7866210938,151655.0,14969.853579759598,411337.48107910156,0.8418563876648401,55456.37868118286,350671.0,30331,2135.809025845462,618.1462287855067,27,"(s,S)"
1496333.3405964375,770148.2763671875,557194.2724609375,152185.0,16805.791768312454,389758.1566467285,0.8424420398549449,55719.42725753784,353644.0,30437,2109.995277718322,628.1043545601815,28,"(s,S)"
1482147.113797903,767311.5059814453,544749.8578491211,153010.0,17075.749967336655,380672.16973876953,0.8472635398047174,54474.98589324951,356660.0,30602,2102.2233040587544,611.5307714503253,29,"(s,S)"
1561434.4920442104,856693.2614746094,509821.06951904297,179710.0,15210.16105055809,401553.17010498047,0.8445582164455466,50982.107053756714,327982.0,35942,2347.104825957834,826.3752153286357,0,Newsvendor
1585486.7177530527,865902.1427001953,525057.4450378418,179800.0,14727.130015015602,421413.55659484863,0.8398018506154816,52505.74445152283,327755.0,35960,2372.334637534782,843.9249456842757,1,Newsvendor
1568025.816332817,858044.1911621094,515313.0628967285,179905.0,14763.562273979187,432632.61779785156,0.8428961903882438,51531.306383132935,328008.0,35981,2350.8060031838613,833.8597847840243,2,Newsvendor
1559328.9472376108,847206.1785888672,515456.1485443115,180325.0,16341.620104432106,402393.59170532227,0.8431466612025619,51545.61475563049,328623.0,36065,2321.1128180516907,808.5904747094282,3,Newsvendor
1565095.9778056145,857554.2746582031,511239.9521179199,180520.0,15781.751029491425,461024.38272094727,0.8440409659454934,51123.99519920349,327804.0,36104,2349.463766186858,831.2531914950722,4,Newsvendor
1548859.229543686,835077.7077636719,519866.75202941895,180805.0,13109.769750595093,447438.4582519531,0.8414281375293786,51986.67510795593,327843.0,36161,2287.884130859375,793.5412135957098,5,Newsvendor
1566830.9612562656,839140.1372070312,532648.1128387451,181270.0,13772.711210489273,425943.6512145996,0.8377423323609071,53264.81132888794,328273.0,36254,2299.0140745398116,782.2690528761517,6,Newsvendor
1550108.630737424,834768.9527587891,518700.82051086426,181550.0,15088.857467770576,398704.94427490234,0.8432435507147439,51870.08204269409,330896.0,36310,2287.0382267364084,761.7327061134678,7,Newsvendor
1553357.1362185478,833244.5549316406,521283.52642822266,182495.0,16334.05485868454,407899.71868896484,0.8442669965597694,52128.35250854492,334729.0,36499,2282.861794333262,752.5297449230924,8,Newsvendor
1554397.7339452505,820536.5328369141,534793.6182250977,182865.0,16202.582883238792,443316.77432250977,0.8409843094733883,53479.3619594574,336315.0,36573,2248.0452954436,755.9606034645763,9,Newsvendor
1555319.4905346632,822983.0512695312,532858.4763793945,183095.0,16382.96288573742,419146.4223327637,0.8429174775705778,53285.84742355347,339222.0,36619,2254.7480856699485,784.8862044505262,10,Newsvendor
1540459.3726263642,812680.4458007812,529866.8302001953,183365.0,14547.096625387669,409304.05041503906,0.8453900568063232,52986.68285179138,342712.0,36673,2226.521769317209,782.8251784526007,11,Newsvendor
1548728.0340439081,809974.8526611328,539666.0933227539,184315.0,14772.0880600214,421193.3926086426,0.8435283307088737,53966.60932350159,344897.0,36863,2219.1091853729667,806.3834280989294,12,Newsvendor
1534408.4307653904,793997.4567871094,541111.7452087402,184335.0,14964.228769540787,379598.6636352539,0.84347541639613,54111.17465019226,345704.0,36867,2175.335498046875,760.2464198182792,13,Newsvendor
1547298.5116451979,801826.0321044922,542589.4374847412,184705.0,18178.04205596447,415700.34732055664,0.8430647689900674,54258.9437046051,345741.0,36941,2196.7836496013483,775.6019215074647,14,Newsvendor
1553532.1384961605,802927.9537353516,549711.9507446289,184410.0,16482.23401618004,424528.34942626953,0.8410722689212157,54971.19504737854,345888.0,36882,2199.802612973566,794.1450333276923,15,Newsvendor
1538186.409297943,796623.3475341797,541032.6870880127,184835.0,15695.374675750732,402943.58950805664,0.8444602180496881,54103.2688331604,347842.0,36967,2182.5297192717253,766.4389723880831,16,Newsvendor
1551800.3518465757,811879.9136962891,538675.7069091797,185165.0,16079.731241106987,386533.46966552734,0.8452205835141801,53867.57076072693,348028.0,37033,2224.3285306747644,791.4852186380249,17,Newsvendor
1554632.6047267914,803938.3411865234,548536.5147094727,185275.0,16882.748830795288,402110.31942749023,0.8423641462354031,54853.651485443115,347977.0,37055,2202.5707977712973,796.9401055766344,18,Newsvendor
1548999.3351264,803227.1566162109,544033.5202026367,185450.0,16288.658307552338,401570.6237792969,0.8441370134342764,54403.35200881958,349046.0,37090,2200.6223468937287,775.851130531886,19,Newsvendor
1548716.1272447705,803806.1352539062,543170.5489501953,185705.0,16034.443040668964,417231.60119628906,0.8442079478140544,54317.05478668213,348651.0,37141,2202.2085897367297,775.1576746261162,20,Newsvendor
1538871.5644831657,799632.1831054688,536916.2568511963,186255.0,16068.124526500702,394057.68716430664,0.8462971710361501,53691.62591648102,349321.0,37251,2190.7731043985445,784.7792441567428,21,Newsvendor
1551344.9924190044,801989.6228027344,545594.2340087891,186490.0,17271.135607481003,415854.23794555664,0.8439014086511689,54559.4235496521,349519.0,37298,2197.231843295163,805.0341050278645,22,Newsvendor
1550095.6798882484,800537.7811279297,545087.788192749,186650.0,17820.110567569733,440469.87536621094,0.8440512154394474,54508.77866744995,349530.0,37330,2193.2541948710405,780.3970355808473,23,Newsvendor
1552831.7574686408,801718.8016357422,548708.8890075684,186645.0,15759.066825330257,419891.0944824219,0.8432457383327321,54870.88877105713,350044.0,37329,2196.489867495184,791.6773179961561,24,Newsvendor
1570608.8804574013,808995.7897949219,555981.9339904785,187245.0,18386.156672000885,472529.2956237793,0.8408816097233123,55598.19322013855,349414.0,37449,2216.4268213559503,797.2019656877192,25,Newsvendor
1513751.7440914512,769814.1145629883,542558.9631347656,187185.0,14193.666393697262,409381.9768676758,0.8449308731835582,54255.89622879028,349882.0,37437,2109.079765925995,690.5905390589351,26,Newsvendor
1534023.453674078,783507.4819335938,548686.0572509766,187295.0,14534.914489507675,418187.4266052246,0.843532525155486,54868.60587120056,350671.0,37459,2146.5958409139553,688.5441455228422,27,Newsvendor
1528062.9057824612,776241.04296875,548947.973815918,187810.0,15063.888997793198,390471.6032409668,0.8447738472811394,54894.797552108765,353644.0,37562,2126.6877889554794,727.6425858488691,28,Newsvendor
1510976.7508542538,772523.5794677734,535468.8834686279,188645.0,14339.287917852402,361709.83502197266,0.8498657305710035,53546.8885345459,356660.0,37729,2116.5029574459545,704.0788133354696,29,Newsvendor
