episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_cost,eval_fill,eval_feasible
166,60590,410.8,-3212213.146663625,-2794758.0969913863,0.8369625958321698,42264.512357234955,1563237.2448730469,422645.12158966064,130745.0,795455.827416122,300129.95344543457,3212213.147324264,0.4706976774491762,0.0007390283555746704,0.004639474963034062,0.043131158540123386,0.7570260167121887,,0.017030000000000003,-2479905.448509322,2339865.0131015778,0.9128820818415521,
167,60955,411.4,-2660553.632593828,-2781040.144981797,0.9183739295494532,34572.15075683594,1330576.5327148438,345721.50704956055,148795.0,710288.109172821,125172.4785232544,2660553.6274604797,0.4706976774491762,0.0007390283555746704,0.004639474963034062,0.043131158540123386,0.7570260167121887,,0.017030000000000003,-2479905.448509322,2339865.0131015778,0.9128820818415521,
168,61320,411.9,-2579659.6320600915,-2762853.6560599227,0.9219010786796332,32848.71870303154,1312422.0983886719,328487.18717193604,141295.0,683075.0407028198,114380.31090545654,2579659.6371688843,0.4706976774491762,0.0007390283555746704,0.004639474963034062,0.043131158540123386,0.7570260167121887,,0.017030000000000003,-2479905.448509322,2339865.0131015778,0.9128820818415521,
169,61685,416.8,-2662498.9961537356,-2748153.223391575,0.9129070121172332,37314.64228641987,1309292.9555664062,373146.4210071564,151745.0,703409.5370941162,124905.09275817871,2662499.0064258575,0.4659769531143339,0.0007477687895994965,0.004816691083282134,0.030218096597022133,0.7457073330879211,,0.016976,-2479905.448509322,2339865.0131015778,0.9128820818415521,
170,62050,417.3,-2514513.8091942538,-2731899.4675375046,0.9231928739766828,32308.61033320427,1312430.0051269531,323086.1008415222,140660.0,621492.7722969055,116844.93039703369,2514513.8086624146,0.4659769531143339,0.0007477687895994965,0.004816691083282134,0.030218096597022133,0.7457073330879211,,0.016976,-2479905.448509322,2339865.0131015778,0.9128820818415521,
171,62415,418.0,-2559124.4106342187,-2720637.8545961245,0.9127891318379123,38041.99116837978,1275885.0642089844,380419.9109516144,130970.0,625607.2280845642,146242.2032775879,2559124.406522751,0.4659769531143339,0.0007477687895994965,0.004816691083282134,0.030218096597022133,0.7457073330879211,,0.016976,-2479905.448509322,2339865.0131015778,0.9128820818415521,
172,62780,423.4,-2956919.7514463137,-2728663.8115003617,0.8652374536775517,40430.11152219772,1491195.1833496094,404301.11433410645,126695.0,721230.0794973373,213498.38418579102,2956919.761366844,0.4487905157239814,0.0007589458639957133,0.0036575585101289968,0.031705097344360854,0.7539674043655396,,0.016922,-2479905.448509322,2339865.0131015778,0.9128820818415521,
173,63145,424.0,-2919990.5769546325,-2735094.9729050836,0.8563976217786518,37113.460241794586,1541982.5056152344,371134.6038970947,124055.0,653332.8991641998,229485.57972717285,2919990.588403702,0.4487905157239814,0.0007589458639957133,0.0036575585101289968,0.031705097344360854,0.7539674043655396,,0.016922,-2479905.448509322,2339865.0131015778,0.9128820818415521,
174,63510,429.2,-3875190.2932255464,-2787499.710590121,0.7972795593504352,52252.40990006924,1569598.7683105469,522524.0997428894,148360.0,1041249.9670581818,593457.468132019,3875190.303243637,0.410728425571793,0.0008226747759659989,0.005542420500301216,0.06458713923041758,0.815524697303772,,0.016886,-2479905.448509322,2339865.0131015778,0.9128820818415521,
175,63875,431.1,-2527972.05410259,-2775754.1277194326,0.9143183201955009,35521.396723270416,1308649.2199707031,355213.96936035156,127615.0,625198.9928379059,111294.86347961426,2527972.045648575,0.410728425571793,0.0008226747759659989,0.005542420500301216,0.06458713923041758,0.815524697303772,,0.016886,-2671406.447629651,2517818.174433708,0.9096892493100144,True
176,64240,431.8,-2870482.7814600975,-2780051.6187031227,0.8614365461021407,37758.264060258865,1518259.6040039062,377582.6409063339,123360.0,641496.5162277222,209784.02812194824,2870482.7892599106,0.410728425571793,0.0008226747759659989,0.005542420500301216,0.06458713923041758,0.815524697303772,,0.016886,-2671406.447629651,2517818.174433708,0.9096892493100144,
177,64605,437.1,-2626999.7990043806,-2774175.0696806614,0.9174041584663786,34840.082300662994,1326498.8537597656,348400.82191848755,145455.0,674591.5126037598,132053.6032218933,2626999.7915039062,0.41624557658245687,0.0007704300650354861,0.004807857045977327,0.02898563616173832,0.805478036403656,,0.016832000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
178,64970,437.8,-2560364.388412422,-2766654.697179933,0.9221237779686933,33249.64237737656,1311880.9381103516,332496.4244031906,150705.0,657906.5882492065,107375.43535614014,2560364.386118889,0.41624557658245687,0.0007704300650354861,0.004807857045977327,0.02898563616173832,0.805478036403656,,0.016832000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
179,65335,438.4,-2557292.1299650036,-2764017.896131517,0.9216980208910666,32937.41430425644,1309155.8461914062,329374.1436576843,142325.0,657054.8103580475,119382.33260345459,2557292.1328105927,0.41624557658245687,0.0007704300650354861,0.004807857045977327,0.02898563616173832,0.805478036403656,,0.016832000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
180,65700,443.5,-2531165.2927906127,-2756326.020398498,0.920407732031725,33480.16915178299,1301949.4753417969,334801.69238853455,141310.0,627326.0075082779,125778.11569213867,2531165.290930748,0.46664631954933466,0.0010421349032089654,0.006972463502805974,0.03939405554219296,0.7100735902786255,,0.016778,-2671406.447629651,2517818.174433708,0.9096892493100144,
181,66065,444.1,-2926000.9438142693,-2752071.388496883,0.8748701997351608,58533.34309768677,1266817.0009765625,585333.4275054932,161600.0,621176.596411705,291073.9185180664,2926000.943411827,0.46664631954933466,0.0010421349032089654,0.006972463502805974,0.03939405554219296,0.7100735902786255,,0.016778,-2671406.447629651,2517818.174433708,0.9096892493100144,
182,66430,444.7,-2521462.2959268466,-2747718.9348556427,0.9199326867419936,33955.98708152771,1309746.9013671875,339559.8717956543,147045.0,615413.6769771576,109696.8555984497,2521462.305738449,0.46664631954933466,0.0010421349032089654,0.006972463502805974,0.03939405554219296,0.7100735902786255,,0.016778,-2671406.447629651,2517818.174433708,0.9096892493100144,
183,66795,449.6,-2903962.3930071737,-2759231.330101974,0.8805256342252838,56804.80405378342,1259929.6765136719,568048.0455169678,159315.0,622526.3468694687,294143.3257675171,2903962.3946676254,0.4661848152938642,0.0010789006197515654,0.006546823601973684,0.04808095425955559,0.6878048181533813,,0.016724000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
184,67160,450.1,-2750381.7559922105,-2763490.118566709,0.890769114811174,50295.14262342453,1274099.5251464844,502951.423828125,153980.0,639238.155910492,180112.65481567383,2750381.759700775,0.4661848152938642,0.0010789006197515654,0.006546823601973684,0.04808095425955559,0.6878048181533813,,0.016724000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
185,67525,450.7,-2493982.241890345,-2760536.51626461,0.9226674205005133,32676.72680234909,1301590.0283203125,326767.26606178284,138535.0,629138.8847446442,97951.05931854248,2493982.238445282,0.4661848152938642,0.0010789006197515654,0.006546823601973684,0.04808095425955559,0.6878048181533813,,0.016724000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
186,67890,456.0,-2486467.187326702,-2724249.2182977637,0.92082681007548,33367.06585454941,1298707.412109375,333670.6573486328,140730.0,598804.259557724,114554.8472366333,2486467.176252365,0.46886013448238373,0.0009475781140568678,0.004985073158566497,0.0440143031607333,0.7255593538284302,,0.01667,-2671406.447629651,2517818.174433708,0.9096892493100144,
187,68255,456.6,-2388017.0959949857,-2710622.391467822,0.9187536921772441,35212.231056690216,1268355.9208984375,352122.3120470047,130440.0,527928.646396637,109170.22440719604,2388017.103749275,0.46886013448238373,0.0009475781140568678,0.004985073158566497,0.0440143031607333,0.7255593538284302,,0.01667,-2671406.447629651,2517818.174433708,0.9096892493100144,
188,68620,461.6,-2508157.4767682897,-2707047.2837032317,0.9136819813190219,37460.811655282974,1269664.3946533203,374608.1173286438,130620.0,579496.1919674873,153768.7686920166,2508157.472641468,0.415473426251035,0.0009718003186782497,0.006501314931818725,0.022051011947424787,0.7543298006057739,,0.016634000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
189,68985,462.3,-2501572.513299011,-2699000.9595604953,0.9078254232699527,34425.26874256134,1369408.2351074219,344252.684463501,122265.0,545207.8023347855,120438.78902435303,2501572.5109300613,0.415473426251035,0.0009718003186782497,0.006501314931818725,0.022051011947424787,0.7543298006057739,,0.016634000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
190,69350,462.9,-2546093.691531598,-2700579.9536773628,0.8970001718186396,35930.254063129425,1405972.5390625,359302.5409221649,121875.0,525841.1807098389,133102.41652679443,2546093.677221298,0.415473426251035,0.0009718003186782497,0.006501314931818725,0.022051011947424787,0.7543298006057739,,0.016634000000000003,-2671406.447629651,2517818.174433708,0.9096892493100144,
191,69715,468.0,-2528576.4632402677,-2699052.556307665,0.9204898654998437,33447.448770046234,1298878.0576171875,334474.48794937134,141625.0,639474.0716152191,114124.85569763184,2528576.47287941,0.3907921627948159,0.0007307755871998348,0.004538285101788412,0.022248611295301663,0.7662041187286377,,0.016580000000000004,-2671406.447629651,2517818.174433708,0.9096892493100144,
192,70080,468.6,-2538077.6063095173,-2678110.449050825,0.9166460675066305,35653.14425325394,1296039.4870605469,356531.44131851196,148720.0,628148.698223114,108637.97554016113,2538077.602142334,0.3907921627948159,0.0007307755871998348,0.004538285101788412,0.022248611295301663,0.7662041187286377,,0.016580000000000004,-2671406.447629651,2517818.174433708,0.9096892493100144,
193,70445,469.2,-2520231.1665792335,-2658122.478532055,0.9203925394692725,33449.06472849846,1301609.4821777344,334490.64479351044,143700.0,624107.288684845,116323.74440002441,2520231.160056114,0.3907921627948159,0.0007307755871998348,0.004538285101788412,0.022248611295301663,0.7662041187286377,,0.016580000000000004,-2671406.447629651,2517818.174433708,0.9096892493100144,
194,70810,474.3,-2460301.5642174855,-2587378.042081652,0.910533540463205,34887.6248292923,1343456.5754394531,348876.2497577667,123725.0,534926.0001497269,109317.72916793823,2460301.554514885,0.4190107870258783,0.00066150750032983,0.0038283498724922538,0.031843677947395725,0.730440616607666,,0.016526,-2671406.447629651,2517818.174433708,0.9096892493100144,
195,71175,474.9,-2480221.4099512156,-2584990.509874084,0.9168039460284998,36025.22250652313,1286625.8198242188,360252.2257080078,150240.0,575249.2706832886,107854.08936309814,2480221.4055786133,0.4190107870258783,0.00066150750032983,0.0038283498724922538,0.031843677947395725,0.730440616607666,,0.016526,-2671406.447629651,2517818.174433708,0.9096892493100144,
196,71540,475.5,-2464283.7522934126,-2564680.558415749,0.911875549207988,36423.42175245285,1297242.1767578125,364234.21871995926,125335.0,562661.4823181629,114810.86920166016,2464283.746997595,0.4190107870258783,0.00066150750032983,0.0038283498724922538,0.031843677947395725,0.730440616607666,,0.016526,-2671406.447629651,2517818.174433708,0.9096892493100144,
197,71905,480.6,-2467291.056807042,-2556695.1213058825,0.9187693366355161,34114.035539865494,1300968.0612792969,341140.35445022583,141240.0,580266.5922203064,103676.03985595703,2467291.047805786,0.41246692640216726,0.0011621834457975254,0.007125319098122418,0.031037736978185803,0.7353523373603821,,0.016472,-2671406.447629651,2517818.174433708,0.9096892493100144,
198,72270,481.1,-2446683.233223069,-2551011.0635464145,0.915909646029857,36002.528239130974,1284545.0249023438,360025.2837085724,146395.0,556396.6609230042,99321.26262664795,2446683.2321605682,0.41246692640216726,0.0011621834457975254,0.007125319098122418,0.031037736978185803,0.7353523373603821,,0.016472,-2671406.447629651,2517818.174433708,0.9096892493100144,
199,72635,481.7,-2730878.139198809,-2559690.3640081054,0.8835645656531876,55627.26163005829,1239043.6478271484,556272.6122531891,153980.0,549948.4790992737,231633.40326309204,2730878.1424427032,0.41246692640216726,0.0011621834457975254,0.007125319098122418,0.031037736978185803,0.7353523373603821,,0.016472,-2671406.447629651,2517818.174433708,0.9096892493100144,
200,73000,488.0,-2804102.0439854246,-2573337.2015678454,0.8804145457003798,57295.66327857971,1245239.6958007812,572956.6370735168,156090.0,578952.2633662224,250863.44994354248,2804102.046184063,0.43343749524731384,0.0009556827648530567,0.00664373029155142,0.045534218024266396,0.6965799331665039,,0.016418000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,True
201,73365,488.9,-2435309.297320341,-2548802.619243149,0.9188192583721079,34282.14010500908,1283790.6791992188,342821.39931869507,136610.0,523004.88398742676,149082.34256744385,2435309.3050727844,0.43343749524731384,0.0009556827648530567,0.00664373029155142,0.045534218024266396,0.6965799331665039,,0.016418000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,
202,73730,494.5,-2765408.8975785132,-2560999.949325733,0.8618559713477394,36183.09841668606,1529292.7209472656,361830.98464274406,119625.0,580331.4374189377,174328.75407409668,2765408.897083044,0.41030593490914297,0.0008931733071604915,0.006180880358442664,0.041496960740340386,0.7329481840133667,,0.016382,-2363909.2545985826,2223583.668786764,0.9132696765031226,
203,74095,495.2,-2640615.5852281423,-2547832.6089367815,0.8928325943382035,49677.02222490311,1265190.7316894531,496770.22357940674,151470.0,572175.3544006348,155009.2805633545,2640615.590232849,0.41030593490914297,0.0008931733071604915,0.006180880358442664,0.041496960740340386,0.7329481840133667,,0.016382,-2363909.2545985826,2223583.668786764,0.9132696765031226,
204,74460,495.7,-2466818.460432351,-2533654.444158788,0.9128602757226181,35072.95476412773,1320205.9787597656,350729.5490913391,125070.0,546173.9105606079,124639.01921844482,2466818.4576301575,0.41030593490914297,0.0008931733071604915,0.006180880358442664,0.041496960740340386,0.7329481840133667,,0.016382,-2363909.2545985826,2223583.668786764,0.9132696765031226,
205,74825,500.9,-2448481.069513287,-2531379.385539935,0.9212415822452992,33307.72245264053,1296870.56640625,333077.22200393677,144750.0,579711.3385038376,94071.94591522217,2448481.0728292465,0.411194760548441,0.0007649557452455874,0.004619933015323784,0.03548156646521468,0.7122564315795898,,0.016328000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,
206,75190,501.6,-2433816.07362092,-2528746.8298546458,0.9103303417273693,35089.44100558758,1325024.1032714844,350894.4094724655,123125.0,513706.7691348791,121065.7881526947,2433816.0700315237,0.411194760548441,0.0007649557452455874,0.004619933015323784,0.03548156646521468,0.7122564315795898,,0.016328000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,
207,75555,502.2,-3557034.7419209694,-2587197.7121509453,0.8196127077309683,46478.22895145416,1557700.0041503906,464782.28762435913,142975.0,912383.3459670544,479194.1093826294,3557034.7471244335,0.411194760548441,0.0007649557452455874,0.004619933015323784,0.03548156646521468,0.7122564315795898,,0.016328000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,
208,75920,507.2,-2701303.84541994,-2596855.030583528,0.8745868058190003,33028.944232702255,1532040.7272949219,330289.44219970703,119765.0,572207.4489703178,147001.22234725952,2701303.8408122063,0.38326211234456614,0.0008606024538446371,0.0062445925095265635,0.06037222897928012,0.787489652633667,,0.016274000000000004,-2363909.2545985826,2223583.668786764,0.9132696765031226,
209,76285,507.8,-2783248.555377651,-2610938.83268746,0.8731378143365456,34972.22558403015,1520606.1062011719,349722.2523841858,123195.0,613752.3380756378,175972.85469055176,2783248.5513515472,0.38326211234456614,0.0008606024538446371,0.0062445925095265635,0.06037222897928012,0.787489652633667,,0.016274000000000004,-2363909.2545985826,2223583.668786764,0.9132696765031226,
210,76650,508.3,-2536519.8446467365,-2610460.1403432167,0.9231074783288346,32587.6658244133,1324729.6555175781,325876.65843963623,148245.0,636559.3333587646,101109.19269180298,2536519.840007782,0.38326211234456614,0.0008606024538446371,0.0062445925095265635,0.06037222897928012,0.787489652633667,,0.016274000000000004,-2363909.2545985826,2223583.668786764,0.9132696765031226,
211,77015,513.3,-2709973.0413890113,-2619529.9692506534,0.8752029778866969,32986.59847903252,1534231.6545410156,329865.98451042175,119950.0,562173.9938774109,163751.40636444092,2709973.039293289,0.38025773198981033,0.000979167246489516,0.006902326618345748,0.040192027086097946,0.7761882543563843,,0.016220000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,
212,77380,513.9,-2729924.6245434554,-2629122.3201623503,0.8746316713782856,32400.94305896759,1544107.5544433594,324009.42961263657,120745.0,574506.2072439194,166556.41947937012,2729924.6107792854,0.38025773198981033,0.000979167246489516,0.006902326618345748,0.040192027086097946,0.7761882543563843,,0.016220000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,
213,77745,514.4,-3127682.874433865,-2659494.905555082,0.8478601118641437,39202.493535518646,1559604.6403808594,392024.9322357178,133605.0,754745.2723379135,287703.04344940186,3127682.8884038925,0.38025773198981033,0.000979167246489516,0.006902326618345748,0.040192027086097946,0.7761882543563843,,0.016220000000000002,-2363909.2545985826,2223583.668786764,0.9132696765031226,
214,78110,519.3,-2429974.9222900374,-2657978.5734587098,0.9239667658514257,32495.46377658844,1286679.09765625,324954.6383304596,130310.0,588144.3739514351,99886.81889724731,2429974.928835392,0.35833978849022013,0.0009855859692546993,0.007858008667091397,0.040467784200844015,0.8394298553466797,,0.016166,-2363909.2545985826,2223583.668786764,0.9132696765031226,
215,78475,519.9,-2559602.3855323577,-2661947.622237767,0.8912635568265386,32303.85748374462,1476958.5607910156,323038.57779979706,118285.0,506480.09640693665,134840.1716079712,2559602.4066057205,0.35833978849022013,0.0009855859692546993,0.007858008667091397,0.040467784200844015,0.8394298553466797,,0.016166,-2363909.2545985826,2223583.668786764,0.9132696765031226,
216,78840,520.5,-2687261.5886766086,-2673096.5140569266,0.8822110843075516,30851.626164913177,1531121.703125,308516.26207733154,120545.0,588826.0940761566,138252.55064582825,2687261.6099243164,0.35833978849022013,0.0009855859692546993,0.007858008667091397,0.040467784200844015,0.8394298553466797,,0.016166,-2363909.2545985826,2223583.668786764,0.9132696765031226,
217,79205,525.6,-2460264.829523839,-2672745.202692766,0.9184300897785814,32680.576680660248,1333369.1789550781,326805.7674751282,127185.0,575469.472454071,97435.40027618408,2460264.8191604614,0.363848125071902,0.0007533190205561512,0.005774247028105157,0.03257535596525198,0.8254402279853821,,0.016112,-2363909.2545985826,2223583.668786764,0.9132696765031226,
218,79570,526.1,-2485414.8352704397,-2674681.782795135,0.9202344032220058,34568.575034856796,1287868.7087402344,345685.75131225586,131365.0,590438.4017124176,130056.97895050049,2485414.8407154083,0.363848125071902,0.0007533190205561512,0.005774247028105157,0.03257535596525198,0.8254402279853821,,0.016112,-2363909.2545985826,2223583.668786764,0.9132696765031226,
219,79935,531.2,-2654088.9356264975,-2670842.32261652,0.8773925914869777,33090.145661354065,1521157.7900390625,330901.45538520813,117860.0,534646.6917114258,149522.9990825653,2654088.9362182617,0.36163226397413956,0.0006414378687718694,0.004641348851452533,0.027471349108964205,0.8231362104415894,,0.016076,-2363909.2545985826,2223583.668786764,0.9132696765031226,
220,80300,531.8,-2540675.4800233543,-2657670.994418416,0.926216297284853,31905.179809570312,1311679.591796875,319051.7979888916,155385.0,658662.1775531769,95896.89945983887,2540675.4667987823,0.36163226397413956,0.0006414378687718694,0.004641348851452533,0.027471349108964205,0.8231362104415894,,0.016076,-2363909.2545985826,2223583.668786764,0.9132696765031226,
221,80665,532.4,-2448231.8649562765,-2658317.122800213,0.9280265255757925,31032.946914434433,1285258.9577636719,310329.46762275696,135315.0,605592.404636383,111736.02713394165,2448231.8571567535,0.36163226397413956,0.0006414378687718694,0.004641348851452533,0.027471349108964205,0.8231362104415894,,0.016076,-2363909.2545985826,2223583.668786764,0.9132696765031226,
222,81030,537.1,-2474849.5605307254,-2643789.155947823,0.9142603174515311,31891.21788263321,1374502.9382324219,318912.18078136444,124125.0,558704.4610481262,98604.96892547607,2474849.5489873886,0.38862727621668264,0.0010927938761884242,0.007611458753480723,0.03269327772585185,0.7693189978599548,,0.016022,-2363909.2545985826,2223583.668786764,0.9132696765031226,
223,81395,537.7,-2503205.152406261,-2636918.634306729,0.9291873997438921,29938.646824479103,1318294.4838867188,299386.4693403244,140635.0,616292.6459560394,128596.55543327332,2503205.154616356,0.38862727621668264,0.0010927938761884242,0.007611458753480723,0.03269327772585185,0.7693189978599548,,0.016022,-2363909.2545985826,2223583.668786764,0.9132696765031226,
224,81760,538.3,-2502397.2748322673,-2638697.5750267245,0.9066605493742315,31999.563858032227,1418753.0788574219,319995.6375360489,123785.0,536453.8769073486,103409.68578338623,2502397.2790842056,0.38862727621668264,0.0010927938761884242,0.007611458753480723,0.03269327772585185,0.7693189978599548,,0.016022,-2363909.2545985826,2223583.668786764,0.9132696765031226,
225,82125,544.3,-2347302.332082168,-2633638.638155169,0.9178806442205144,32355.436773896217,1325109.6423339844,323554.36728715897,125735.0,489327.8423819542,83575.4628982544,2347302.314901352,0.3692379397781272,0.0011302960339028352,0.007130137656962401,0.0246146163462024,0.8009369373321533,,0.015968000000000003,-2398679.493630996,2256198.8444867134,0.9145263912940012,True
226,82490,545.0,-2388135.2597982846,-2631354.597464037,0.9180866147585258,35744.13435089588,1262051.8400878906,357441.34377479553,130925.0,496156.209444046,141560.8573665619,2388135.250673294,0.3692379397781272,0.0011302960339028352,0.007130137656962401,0.0246146163462024,0.8009369373321533,,0.015968000000000003,-2398679.493630996,2256198.8444867134,0.9145263912940012,
227,82855,545.6,-2447215.8597598877,-2575863.653355983,0.9215739990551292,32977.42756330967,1303954.435546875,329774.2731628418,140950.0,556850.1320538521,115687.02403068542,2447215.8647942543,0.3692379397781272,0.0011302960339028352,0.007130137656962401,0.0246146163462024,0.8009369373321533,,0.015968000000000003,-2398679.493630996,2256198.8444867134,0.9145263912940012,
228,83220,550.6,-2415474.3822684903,-2561572.1801984105,0.8978833813851653,33844.919373989105,1409212.6098632812,338449.1937093735,119030.0,434378.74294376373,114403.83739852905,2415474.3839149475,0.3835006097429677,0.0008320832213078239,0.00591237922076528,0.025690528294561726,0.7911545038223267,,0.015914000000000005,-2398679.493630996,2256198.8444867134,0.9145263912940012,
229,83585,551.3,-2378202.384063041,-2541319.8716326803,0.9223949590995137,33045.31288599968,1286427.0737304688,330453.12676620483,149485.0,511328.8502290249,100508.33126068115,2378202.3819863796,0.3835006097429677,0.0008320832213078239,0.00591237922076528,0.025690528294561726,0.7911545038223267,,0.015914000000000005,-2398679.493630996,2256198.8444867134,0.9145263912940012,
230,83950,551.9,-2337869.4003014313,-2531387.349415415,0.911588718617938,36338.71646237373,1275868.029296875,363387.16804504395,125985.0,436392.49274373055,136236.7162246704,2337869.40631032,0.3835006097429677,0.0008320832213078239,0.00591237922076528,0.025690528294561726,0.7911545038223267,,0.015914000000000005,-2398679.493630996,2256198.8444867134,0.9145263912940012,
231,84315,557.4,-2310841.3496314134,-2511430.7648275355,0.9124921477526742,38170.83764243126,1232274.7583007812,381708.37650871277,129315.0,428913.79797267914,138629.42340660095,2310841.356188774,0.36954467312285777,0.0008235700395648325,0.005390903410060625,0.02928973381456576,0.7718842029571533,,0.015860000000000003,-2398679.493630996,2256198.8444867134,0.9145263912940012,
232,84680,558.0,-2982492.140960519,-2524059.1406483883,0.8473568180465643,39393.8471121788,1526874.2622070312,393938.47271728516,128620.0,669489.494011879,263569.90185546875,2982492.130791664,0.36954467312285777,0.0008235700395648325,0.005390903410060625,0.02928973381456576,0.7718842029571533,,0.015860000000000003,-2398679.493630996,2256198.8444867134,0.9145263912940012,
233,85045,563.0,-2311241.444997252,-2483237.0691765575,0.9091486734108952,35795.87693274021,1299046.9780273438,357958.766831398,122715.0,408594.2521095276,122926.44948577881,2311241.446454048,0.3543816161783118,0.0006621380263918821,0.004931801243832237,0.030911153059844907,0.8206003904342651,,0.015824,-2398679.493630996,2256198.8444867134,0.9145263912940012,
234,85410,563.6,-2293612.9921862227,-2476418.972671367,0.9208638225646782,34128.98010635376,1252400.0678710938,341289.8041381836,149015.0,439599.6241903305,111308.49919128418,2293612.995390892,0.3543816161783118,0.0006621380263918821,0.004931801243832237,0.030911153059844907,0.8206003904342651,,0.015824,-2398679.493630996,2256198.8444867134,0.9145263912940012,
235,85775,564.3,-2329300.716729952,-2464903.889231247,0.9101018382329825,38744.849147319794,1236532.5876464844,387448.49458503723,127400.0,420462.0546631813,157457.574760437,2329300.71165514,0.3543816161783118,0.0006621380263918821,0.004931801243832237,0.030911153059844907,0.8206003904342651,,0.015824,-2398679.493630996,2256198.8444867134,0.9145263912940012,
236,86140,569.4,-2582509.5514558675,-2459666.2873702096,0.8828454852923228,54820.69783973694,1221259.4357910156,548206.9758377075,153065.0,448537.2095050812,211440.93106079102,2582509.5521945953,0.3891657324213731,0.0008780604488684299,0.005576150458134515,0.040294445560950985,0.7435719966888428,,0.01577,-2398679.493630996,2256198.8444867134,0.9145263912940012,
237,86505,570.0,-2313004.013038727,-2452303.2465459546,0.9008173961275711,38548.41000366211,1291484.3813476562,385484.1004939079,121005.0,369045.7816705704,145984.7470817566,2313004.010593891,0.3891657324213731,0.0008780604488684299,0.005576150458134515,0.040294445560950985,0.7435719966888428,,0.01577,-2398679.493630996,2256198.8444867134,0.9145263912940012,
238,86870,570.6,-2306246.383230396,-2443344.8239439516,0.9171378669194937,34871.12005066872,1258967.0144042969,348711.2001571655,137585.0,420741.20720791817,140241.96870040894,2306246.3904697895,0.3891657324213731,0.0008780604488684299,0.005576150458134515,0.040294445560950985,0.7435719966888428,,0.01577,-2398679.493630996,2256198.8444867134,0.9145263912940012,
239,87235,575.5,-2243546.1234683916,-2422817.6833360465,0.9175290805202373,35658.36381006241,1228341.5637207031,356583.6399307251,149045.0,397873.8807656765,111702.03630065918,2243546.120717764,0.37663110149534124,0.0006993265172384685,0.005338166892455008,0.02697280184120724,0.7445067167282104,,0.015716,-2398679.493630996,2256198.8444867134,0.9145263912940012,
240,87600,576.1,-2335327.2010782287,-2412550.2693887902,0.9085344211522435,39137.02360200882,1243208.9150390625,391370.23721694946,148115.0,411181.33531188965,141451.71323394775,2335327.2008018494,0.37663110149534124,0.0006993265172384685,0.005338166892455008,0.02697280184120724,0.7445067167282104,,0.015716,-2398679.493630996,2256198.8444867134,0.9145263912940012,
241,87965,576.7,-2259336.7364776717,-2403105.51296486,0.9124885202426644,37009.479904174805,1244315.8610839844,370094.7967453003,144810.0,390059.9708133936,110056.10333633423,2259336.7319790125,0.37663110149534124,0.0006993265172384685,0.005338166892455008,0.02697280184120724,0.7445067167282104,,0.015716,-2398679.493630996,2256198.8444867134,0.9145263912940012,
242,88330,581.6,-2241274.171111921,-2391426.7434939193,0.9150474654072434,35739.19149303436,1246782.2377929688,357391.91414260864,140060.0,380879.84649086,116160.17092132568,2241274.169347763,0.4085038959195739,0.0008333231102561081,0.004607083508744836,0.049309520492036095,0.7026394605636597,,0.015662000000000002,-2398679.493630996,2256198.8444867134,0.9145263912940012,
243,88695,582.2,-2240264.2601986798,-2378279.698883541,0.9156813916029249,35552.519637584686,1245136.3037109375,355525.1954536438,136480.0,364896.3325345516,138226.43281555176,2240264.2645146847,0.4085038959195739,0.0008333231102561081,0.004607083508744836,0.049309520492036095,0.7026394605636597,,0.015662000000000002,-2398679.493630996,2256198.8444867134,0.9145263912940012,
244,89060,582.7,-2162868.155628455,-2361303.24292335,0.9071564103767313,39160.68335437775,1186298.0029296875,391606.8320379257,122945.0,304305.82657051086,157712.4961013794,2162868.1576395035,0.4085038959195739,0.0008333231102561081,0.004607083508744836,0.049309520492036095,0.7026394605636597,,0.015662000000000002,-2398679.493630996,2256198.8444867134,0.9145263912940012,
245,89425,587.7,-2579286.017642957,-2372902.42720139,0.8809096776556125,57041.16805458069,1194257.8374023438,570411.6804637909,156125.0,385398.1393852234,273093.35163116455,2579286.0088825226,0.3674624248554832,0.0012293955953378156,0.007804201364419178,0.027384779195448284,0.7196195125579834,,0.015608000000000002,-2398679.493630996,2256198.8444867134,0.9145263912940012,
