episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_cost,eval_fill,eval_feasible
11,4015,16.8,-13707037.678239696,-16631931.4369304,0.11384502896162574,242660.2464942932,1859927.0212402344,2426602.479888916,389625.0,4580491.580993652,4450391.622337341,13707037.704460144,1.6756765277762162,0.01081269654121953,0.07279780869813342,1.8906425661162327,0.03586292266845703,,0.019856,nan,nan,nan,
12,4380,21.7,-14578045.801147593,-16460774.300615164,0.15088453934838386,291801.9245147705,1836005.5231933594,2918019.2377929688,366265.0,4052711.201538086,5405044.862625122,14578045.825149536,1.586990657605623,0.011456119771872565,0.060038516389843276,1.4582698721634715,0.020170629024505615,,0.019802,nan,nan,nan,
13,4745,22.2,-13732918.9175132,-16250939.271145782,0.1304497401400777,269999.7034378052,1848158.8361816406,2699997.033508301,362405.0,3807782.0347595215,5014576.038246155,13732918.942695618,1.586990657605623,0.011456119771872565,0.060038516389843276,1.4582698721634715,0.020170629024505615,,0.019802,nan,nan,nan,
14,5110,22.8,-13808737.674963323,-16076496.299989892,0.14222044983844262,272952.31509780884,1844663.046875,2729523.1726989746,360855.0,3836101.7708129883,5037594.728675842,13808737.719062805,1.586990657605623,0.011456119771872565,0.060038516389843276,1.4582698721634715,0.020170629024505615,,0.019802,nan,nan,nan,
15,5475,27.2,-15982675.331258759,-16070241.56874115,0.14988210692248205,370766.1672973633,1816555.9500732422,3707661.6584472656,326830.0,3127392.9183654785,7004234.761817932,15982675.288703918,1.488990782122863,0.00990240402748704,0.09247441893737567,1.1094019914928235,0.017064392566680908,,0.019748,nan,nan,nan,
16,5840,27.8,-15703627.676262585,-16047328.200461242,0.1680528779235625,350708.9732055664,1812185.0072021484,3507089.7524414062,327210.0,3132412.377807617,6924730.5628967285,15703627.7003479,1.488990782122863,0.00990240402748704,0.09247441893737567,1.1094019914928235,0.017064392566680908,,0.019748,nan,nan,nan,
17,6205,32.2,-15708798.478633393,-16027414.687412545,0.16000957974500807,353516.6882876754,1815405.8518066406,3535166.899813652,319270.0,3036301.954711914,7002653.800773621,15708798.507105827,1.4000011008036763,0.011407800854660883,0.060307820733884764,1.6727769170936786,0.04418820142745972,,0.019712,nan,nan,nan,
18,6570,32.8,-14436564.851627935,-15939034.140980069,0.21143192739013472,334303.97156608105,1784940.1274414062,3343039.714653969,282400.0,2512801.149658203,6513383.857345581,14436564.84909916,1.4000011008036763,0.011407800854660883,0.060307820733884764,1.6727769170936786,0.04418820142745972,,0.019712,nan,nan,nan,
19,6935,33.3,-15315513.520831171,-15906217.266235389,0.15751372724030233,364628.9013366699,1813287.6865234375,3646289.0,281925.0,2664270.854309082,6909740.977970123,15315513.518802643,1.4000011008036763,0.011407800854660883,0.060307820733884764,1.6727769170936786,0.04418820142745972,,0.019712,nan,nan,nan,
20,7300,37.6,-11435603.838825226,-15682686.59486488,0.11546605808469323,235705.29763793945,1854496.8063964844,2357052.9741210938,263620.0,2633269.284057617,4327164.779167175,11435603.84374237,1.2707240236432928,0.014673079254479441,0.04196006376418824,1.0910645237094478,0.05089688301086426,,0.019658000000000002,nan,nan,nan,
21,7665,38.1,-13705557.809262238,-15518242.322559878,0.2248928012033321,334018.4953918457,1768620.538696289,3340184.9595336914,232085.0,1998710.0893554688,6365957.170314789,13705557.757900238,1.2707240236432928,0.014673079254479441,0.04196006376418824,1.0910645237094478,0.05089688301086426,,0.019658000000000002,nan,nan,nan,
22,8030,38.6,-14301878.74687953,-15372864.467336481,0.1774670257509381,346074.99118447304,1791068.7985839844,3460749.9258213043,231360.0,2037299.0545883179,6781400.959350586,14301878.738344193,1.2707240236432928,0.014673079254479441,0.04196006376418824,1.0910645237094478,0.05089688301086426,,0.019658000000000002,nan,nan,nan,
23,8395,43.1,-13396808.23051289,-15090229.376953388,0.22115098441749426,335494.66540527344,1765019.1450195312,3354946.6627197266,209045.0,1670962.6547546387,6396834.767868042,13396808.230361938,1.1320864432736446,0.010273767931147105,0.029852616159539474,0.9555768731393313,0.07113885879516602,,0.019604000000000003,nan,nan,nan,
24,8760,43.7,-14259629.333820917,-14975681.650541985,0.14118338680931086,366482.8133468628,1807187.197265625,3664828.1322021484,186310.0,1659103.120941162,6942200.842636108,14259629.293045044,1.1320864432736446,0.010273767931147105,0.029852616159539474,0.9555768731393313,0.07113885879516602,,0.019604000000000003,nan,nan,nan,
25,9125,45.1,-14507573.289031072,-14781590.129316907,0.1418944387185841,373912.6334838867,1804756.0705566406,3739126.3337402344,187525.0,1682350.8521118164,7093815.023258209,14507573.2796669,1.1320864432736446,0.010273767931147105,0.029852616159539474,0.9555768731393313,0.07113885879516602,,0.019604000000000003,-12371525.488893464,3354713.0,0.009236655148316453,False
26,9490,50.1,-14020123.034052443,-14672260.409094552,0.1542532921397154,357352.5107254982,1789935.1232910156,3573525.116959572,165280.0,1461540.883178711,7029841.8898983,14020123.013327599,1.0060596175883945,0.0063024613247858055,0.022253203855239247,0.8607970993769797,0.06369727849960327,,0.019550000000000005,-12371525.488893464,3354713.0,0.009236655148316453,
27,9855,50.7,-13017808.538781654,-14436563.573882407,0.21983719235410015,330093.905380249,1742949.5832519531,3300939.0446777344,158880.0,1394711.4648590088,6420328.453826904,13017808.5466156,1.0060596175883945,0.0063024613247858055,0.022253203855239247,0.8607970993769797,0.06369727849960327,,0.019550000000000005,-12371525.488893464,3354713.0,0.009236655148316453,
28,10220,51.2,-11861190.587902792,-14287603.852233062,0.150973791655857,293221.3893661499,1808159.9743652344,2932213.9161987305,155340.0,1516691.298614502,5448785.419303894,11861190.60848236,1.0060596175883945,0.0063024613247858055,0.022253203855239247,0.8607970993769797,0.06369727849960327,,0.019550000000000005,-12371525.488893464,3354713.0,0.009236655148316453,
29,10585,55.7,-10805741.31857921,-14024364.60468103,0.16879277291023165,263638.15225219727,1798553.15625,2636381.518676758,140590.0,1377787.5309448242,4852429.086463928,10805741.29233551,0.9185366403115424,0.003256719877131936,0.00988555373011255,0.8638783434503957,0.08085352182388306,,0.019496,-12371525.488893464,3354713.0,0.009236655148316453,
30,10950,56.5,-12454729.283846844,-13837028.197098622,0.2504713239114107,316161.6889756322,1720624.720703125,3161616.8788614273,148550.0,1383886.7856445312,6040050.888885498,12454729.274094582,0.9185366403115424,0.003256719877131936,0.00988555373011255,0.8638783434503957,0.08085352182388306,,0.019496,-12371525.488893464,3354713.0,0.009236655148316453,
31,11315,61.2,-12937904.909751907,-13798571.558674235,0.22269713053120288,327347.88932800293,1732360.1821289062,3273478.922729492,146885.0,1430974.293258667,6354206.539138794,12937904.93725586,0.9082625814174351,0.001846810627236999,0.01338008411939403,0.5898274238172331,0.13958323001861572,,0.019460000000000005,-12371525.488893464,3354713.0,0.009236655148316453,
32,11680,61.7,-10317925.760947421,-13585565.556664225,0.17333794901449884,245139.1912612915,1807764.009765625,2451391.9025878906,132475.0,1455307.286743164,4470987.578503609,10317925.777600288,0.9082625814174351,0.001846810627236999,0.01338008411939403,0.5898274238172331,0.13958323001861572,,0.019460000000000005,-12371525.488893464,3354713.0,0.009236655148316453,
33,12045,62.3,-12115945.138821878,-13504716.86772966,0.27597670737675506,305923.73390197754,1695480.2902832031,3059237.3442382812,144775.0,1523172.3269805908,5693280.192638397,12115945.154140472,0.9082625814174351,0.001846810627236999,0.01338008411939403,0.5898274238172331,0.13958323001861572,,0.019460000000000005,-12371525.488893464,3354713.0,0.009236655148316453,
34,12410,67.0,-10237856.649953103,-13326172.816479146,0.39615609743439817,260434.85595703125,1621549.462890625,2604348.5620117188,152330.0,1301322.888256073,4558305.770568848,10237856.683727264,0.8776304243426574,0.0024513262099533583,0.017471313488816743,0.43127621396591787,0.20487546920776367,,0.019406,-12371525.488893464,3354713.0,0.009236655148316453,
35,12775,67.5,-9253875.02054878,-12989732.80094365,0.20980135681723067,212113.02178955078,1800619.546875,2121130.224243164,129915.0,1393540.7867126465,3808669.4663085938,9253875.024139404,0.8776304243426574,0.0024513262099533583,0.017471313488816743,0.43127621396591787,0.20487546920776367,,0.019406,-12371525.488893464,3354713.0,0.009236655148316453,
36,13140,68.2,-9427485.712876381,-12675925.702774338,0.45064295422748457,257063.389213562,1568333.9201660156,2570633.887084961,155335.0,1328882.8026885986,3804300.1085357666,9427485.718475342,0.8776304243426574,0.0024513262099533583,0.017471313488816743,0.43127621396591787,0.20487546920776367,,0.019406,-12371525.488893464,3354713.0,0.009236655148316453,
37,13505,72.8,-8486065.783254517,-12314789.068005394,0.523535712019232,228504.17262268066,1509016.3654785156,2285041.7275390625,165560.0,1339295.6174697876,3187152.069168091,8486065.779655457,0.9226941740826556,0.0034697507856579156,0.029808981368612302,0.22527276057946055,0.3153938055038452,,0.019352,-12371525.488893464,3354713.0,0.009236655148316453,
38,13870,73.2,-10315139.824456058,-12108717.816646803,0.41285355409867763,249999.32376098633,1638882.4084472656,2499993.2286376953,153375.0,1741658.4471740723,4281230.716426849,10315139.800685883,0.9226941740826556,0.0034697507856579156,0.029808981368612302,0.22527276057946055,0.3153938055038452,,0.019352,-12371525.488893464,3354713.0,0.009236655148316453,
39,14235,73.7,-9485492.979596324,-11817216.789585058,0.470397065835674,223879.57796221972,1600769.5579833984,2238795.775273323,161765.0,1710977.2080688477,3773185.4258117676,9485492.967137337,0.9226941740826556,0.0034697507856579156,0.029808981368612302,0.22527276057946055,0.3153938055038452,,0.019352,-12371525.488893464,3354713.0,0.009236655148316453,
40,14600,79.1,-9145275.711816665,-11702700.383234631,0.40477894261985436,207183.95043182373,1694247.0639648438,2071839.5072021484,147390.0,1739068.8163146973,3492730.3262634277,9145275.713745117,0.96928198086588,0.004732927628346691,0.040671097586470605,0.26284069705166313,0.3729274868965149,,0.019298000000000003,-12371525.488893464,3354713.0,0.009236655148316453,
41,14965,79.7,-8969567.442432027,-11465900.86489312,0.4974436438736075,212594.4051067233,1592897.0141601562,2125944.0530662537,165400.0,1756039.6674194336,3329286.7115478516,8969567.446193695,0.96928198086588,0.004732927628346691,0.040671097586470605,0.26284069705166313,0.3729274868965149,,0.019298000000000003,-12371525.488893464,3354713.0,0.009236655148316453,
42,15330,80.3,-8975287.520025184,-11199571.303550404,0.5004748581148122,210408.48168945312,1590676.8054199219,2104084.808959961,166930.0,1778596.8132476807,3334999.0944213867,8975287.52204895,0.96928198086588,0.004732927628346691,0.040671097586470605,0.26284069705166313,0.3729274868965149,,0.019298000000000003,-12371525.488893464,3354713.0,0.009236655148316453,
43,15695,85.2,-8158304.712120226,-10937646.12763077,0.49083339408000726,177891.61044311523,1649790.1774902344,1778916.1049804688,157650.0,1719062.7527313232,2852885.674228668,8158304.709430695,0.9369794012684571,0.0042178488849554255,0.039144147873709075,0.1847802867230616,0.49573224782943726,,0.019244000000000004,-12371525.488893464,3354713.0,0.009236655148316453,
44,16060,85.8,-6069147.445773842,-10528122.033228416,0.6891055097782233,146269.32886505127,1418874.4807128906,1462693.2797851562,188870.0,1547129.1649169922,1451580.5177993774,6069147.4432144165,0.9369794012684571,0.0042178488849554255,0.039144147873709075,0.1847802867230616,0.49573224782943726,,0.019244000000000004,-12371525.488893464,3354713.0,0.009236655148316453,
45,16425,90.5,-8044012.497036281,-10204943.993628677,0.5804409154179307,179734.49668502808,1551343.6359863281,1797344.9624023438,167480.0,1890943.2863464355,2636900.611328125,8044012.496063232,0.9228109662470064,0.003768381923308832,0.037755598069021575,0.10295947023520344,0.6017277240753174,,0.019208000000000003,-12371525.488893464,3354713.0,0.009236655148316453,
46,16790,91.1,-7117431.838389914,-9859809.43384555,0.6493916099248336,147618.75412368774,1513339.0061035156,1476187.5446777344,181595.0,1949685.0374145508,1996625.2475280762,7117431.835723877,0.9228109662470064,0.003768381923308832,0.037755598069021575,0.10295947023520344,0.6017277240753174,,0.019208000000000003,-12371525.488893464,3354713.0,0.009236655148316453,
47,17155,91.6,-6796764.93691103,-9548757.253752017,0.6688111977540023,140486.31564712524,1499642.0600585938,1404863.1596374512,175360.0,1957539.7680358887,1759359.9472579956,6796764.934989929,0.9228109662470064,0.003768381923308832,0.037755598069021575,0.10295947023520344,0.6017277240753174,,0.019208000000000003,-12371525.488893464,3354713.0,0.009236655148316453,
48,17520,96.4,-7683004.037400131,-9339847.926226884,0.5406075515559019,154508.84036254883,1653254.0124511719,1545088.4146728516,163330.0,1903023.0987167358,2418308.5148468018,7683004.040687561,0.9178553309879804,0.0038538944166870543,0.03821791264865743,0.09585257286303922,0.6839343309402466,,0.019154000000000004,-12371525.488893464,3354713.0,0.009236655148316453,
49,17885,97.1,-5421171.700525541,-9070619.445324201,0.7634701312994222,111056.6866016388,1394783.8935546875,1110566.8647766113,198200.0,1880462.010005951,837158.9310760498,5421171.6994133,0.9178553309879804,0.0038538944166870543,0.03821791264865743,0.09585257286303922,0.6839343309402466,,0.019154000000000004,-12371525.488893464,3354713.0,0.009236655148316453,
50,18250,99.1,-7634911.493339313,-8829628.555798825,0.4539737383877551,149985.22367095947,1719230.6892089844,1499852.2442016602,163215.0,1724453.5866088867,2528159.977054596,7634911.497074127,0.9178553309879804,0.0038538944166870543,0.03821791264865743,0.09585257286303922,0.6839343309402466,,0.019154000000000004,-3418495.8223633748,2208091.9599246085,0.7491513617391873,False
51,18615,104.0,-7380127.739445591,-8551739.69728351,0.5131583046938852,139981.5926513672,1688015.5700683594,1399815.9315185547,161815.0,1834578.3806304932,2295902.851348877,7380127.733566284,0.8970103930485877,0.0026530262514011397,0.021753143862281974,0.10375340459378142,0.7376655340194702,,0.0191,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
52,18980,104.6,-5327158.217345804,-8302201.320103429,0.7887689925732623,98596.29733657837,1392444.1176757812,985962.9733581543,198460.0,2064651.9544830322,685639.1714172363,5327158.216934204,0.8970103930485877,0.0026530262514011397,0.021753143862281974,0.10375340459378142,0.7376655340194702,,0.0191,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
53,19345,105.1,-6895971.672915945,-8041202.646808131,0.5960880695553554,126653.04838180542,1643071.1857910156,1266530.4847106934,159265.0,1929679.7031316757,1897425.2988929749,6895971.67252636,0.8970103930485877,0.0026530262514011397,0.021753143862281974,0.10375340459378142,0.7376655340194702,,0.0191,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
54,19710,109.8,-5841176.083386079,-7821368.618479783,0.7759254078723883,95911.09581756592,1453885.7092285156,959110.9556884766,173765.0,2327465.117248535,926949.2884979248,5841176.070663452,0.8515855975841221,0.002718530881266863,0.027187414320283813,0.06868948620793067,0.7617689371109009,,0.019046,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
55,20075,110.3,-5869276.082725992,-7652138.6715886425,0.7855423887709422,90609.84194755554,1454124.8527832031,906098.4168701172,191190.0,2442126.2483444214,875736.572593689,5869276.090591431,0.8515855975841221,0.002718530881266863,0.027187414320283813,0.06868948620793067,0.7617689371109009,,0.019046,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
56,20440,110.9,-5447624.007358593,-7453145.586312753,0.8035044612177463,84205.80519866943,1425909.5180664062,842058.0540161133,191775.0,2221661.5302181244,766219.9018440247,5447624.004144669,0.8515855975841221,0.002718530881266863,0.027187414320283813,0.06868948620793067,0.7617689371109009,,0.019046,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
57,20805,116.0,-6678703.28832123,-7362777.461566088,0.5993406791576057,113092.9045162201,1662408.1606445312,1130929.0383300781,168380.0,1962555.0375823975,1754431.0545196533,6678703.29107666,0.9285903776946821,0.0035660458263105524,0.02637655693596523,0.05660762574131552,0.7280060052871704,,0.018992000000000002,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
58,21170,116.6,-6458727.550312251,-7169956.847858898,0.5891986739172366,108189.04803848267,1681015.1916503906,1081890.4820404053,167535.0,1888389.723449707,1639897.1502494812,6458727.547389984,0.9285903776946821,0.0035660458263105524,0.02637655693596523,0.05660762574131552,0.7280060052871704,,0.018992000000000002,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
59,21535,121.7,-5337523.673926406,-6962558.382575402,0.8211055360494928,76788.65970611572,1431395.5998535156,767886.5946655273,192245.0,2334392.036857605,611604.444152832,5337523.67552948,0.8342424835029402,0.0024806814971222928,0.01835552013577207,0.0854528846317216,0.8220210671424866,,0.018956,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
60,21900,122.3,-5822165.982523253,-6796402.896110731,0.7545368800820947,86741.75731658936,1544988.7619628906,867417.5699768066,157800.0,2300889.8588256836,951069.7753295898,5822165.966094971,0.8342424835029402,0.0024806814971222928,0.01835552013577207,0.0854528846317216,0.8220210671424866,,0.018956,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
61,22265,123.0,-5853732.397876315,-6640611.143882945,0.7523241805995105,85966.04783153534,1553093.4228515625,859660.4777832031,158060.0,2306019.769897461,976898.7171478271,5853732.387680054,0.8342424835029402,0.0024806814971222928,0.01835552013577207,0.0854528846317216,0.8220210671424866,,0.018956,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
62,22630,128.1,-5322268.019939303,-6457960.168878652,0.8407031732348098,68213.29067325592,1425758.2492675781,682132.9049987793,189545.0,2566828.323486328,458003.536819458,5322268.014572144,0.7898233862299668,0.0022139337139665976,0.02041304737672602,0.05173720144911816,0.7965510487556458,,0.018902000000000002,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
63,22995,128.8,-5259331.642287405,-6313011.515387011,0.8488597685305967,66748.21156406403,1403925.595703125,667482.1194076538,191260.0,2609222.7192382812,387441.19847106934,5259331.632820129,0.7898233862299668,0.0022139337139665976,0.02041304737672602,0.05173720144911816,0.7965510487556458,,0.018902000000000002,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
64,23360,129.4,-5990433.195153106,-6309075.802855974,0.6979136311506982,89194.32335281372,1618839.3857421875,891943.2252655029,163030.0,2156960.894104004,1159659.6924057007,5990433.197517395,0.7898233862299668,0.0022139337139665976,0.02041304737672602,0.05173720144911816,0.7965510487556458,,0.018902000000000002,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
65,23725,134.7,-5440307.604414747,-6178890.558224897,0.8308995700047259,79066.45715332031,1383871.2319335938,790664.5674285889,192265.0,2645593.6487789154,427913.16453552246,5440307.6126766205,0.8402151575213984,0.0022099734762952338,0.015435202077864424,0.06653742070652936,0.8085846900939941,,0.018848000000000004,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
66,24090,135.3,-5357177.367084225,-6090877.834659613,0.8555636666750079,61146.97727680206,1430625.5673828125,611469.773651123,179665.0,2734228.61529541,401188.4137458801,5357177.370075226,0.8402151575213984,0.0022099734762952338,0.015435202077864424,0.06653742070652936,0.8085846900939941,,0.018848000000000004,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
67,24455,135.9,-5332665.617799731,-6017672.868704047,0.8628568956452864,57745.20123338699,1429907.1217041016,577452.0148162842,178930.0,2766756.1294555664,379620.350107193,5332665.616083145,0.8402151575213984,0.0022099734762952338,0.015435202077864424,0.06653742070652936,0.8085846900939941,,0.018848000000000004,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
68,24820,140.7,-5505751.889037473,-5908810.261285915,0.8491744132276098,72344.24682331085,1369141.1062011719,723442.4695053101,192100.0,2816025.0022239685,405043.30375671387,5505751.881687164,0.8530815408418053,0.0020955712199888935,0.01496967515221944,0.047186684843740966,0.7506707310676575,,0.018794000000000005,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
69,25185,141.3,-5835955.609392665,-5929549.456729272,0.684343698960206,82883.76890182495,1656483.6381835938,828837.6958007812,160160.0,2118824.0583229065,1071650.2262115479,5835955.618518829,0.8530815408418053,0.0020955712199888935,0.01496967515221944,0.047186684843740966,0.7506707310676575,,0.018794000000000005,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
70,25550,141.9,-5133227.684090647,-5804465.266266838,0.8664108638028643,56710.72574186325,1418089.5554199219,567107.2616691589,162770.0,2700568.523956299,284692.33641815186,5133227.6774635315,0.8530815408418053,0.0020955712199888935,0.01496967515221944,0.047186684843740966,0.7506707310676575,,0.018794000000000005,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
71,25915,146.8,-5462255.411662989,-5708571.6498777075,0.8498210308456796,71959.60468101501,1363806.1242675781,719596.0443611145,192130.0,2796480.6541137695,390242.60316467285,5462255.425907135,0.8007474620091287,0.0016324452435583225,0.009447867412267155,0.06438513913829076,0.8407684564590454,,0.01874,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
72,26280,147.4,-5173475.794370947,-5700887.528728965,0.8756670593252651,53144.37483024597,1417466.6622314453,531443.7475814819,180485.0,2762701.7049179077,281378.6687927246,5173475.78352356,0.8007474620091287,0.0016324452435583225,0.009447867412267155,0.06438513913829076,0.8407684564590454,,0.01874,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
73,26645,152.2,-5237204.928980318,-5617949.191532184,0.8653718593313481,58426.728256225586,1405338.8542480469,584267.2792167664,155905.0,2742174.3001708984,349519.48372650146,5237204.917362213,0.8005847428974352,0.0018509615855643795,0.010642871517982138,0.0511973640440326,0.770079493522644,,0.018704000000000005,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
74,27010,152.8,-5084163.021965443,-5580098.538461152,0.8712132662806473,55038.427309036255,1407606.9779052734,550384.2741031647,157360.0,2671703.0691833496,297108.7064552307,5084163.027647018,0.8005847428974352,0.0018509615855643795,0.010642871517982138,0.0511973640440326,0.770079493522644,,0.018704000000000005,-3418495.8223633748,2208091.9599246085,0.7491513617391873,
75,27375,154.6,-5205335.975394593,-5546901.533094582,0.8472650901235274,71611.59531450272,1377808.9172363281,716115.9486351013,189955.0,2558525.311477661,362930.7820739746,5205335.959423065,0.8005847428974352,0.0018509615855643795,0.010642871517982138,0.0511973640440326,0.770079493522644,,0.018704000000000005,-3053341.707800458,2852157.470207691,0.8936856032080949,True
76,27740,159.4,-5048079.783548801,-5526924.321904092,0.8790900971042203,51031.59634590149,1416149.7185058594,510315.9635848999,172385.0,2691755.656829834,257473.4436340332,5048079.782554626,0.7715350271839845,0.001866784004577264,0.010445578060554047,0.045035704088054206,0.7891222238540649,,0.01865,-3053341.707800458,2852157.470207691,0.8936856032080949,
77,28105,160.0,-4927354.379569223,-5439356.876466492,0.8804699627250123,50537.29975986481,1411594.9594726562,505372.9958457947,172170.0,2595837.15032959,242379.26852416992,4927354.374172211,0.7715350271839845,0.001866784004577264,0.010445578060554047,0.045035704088054206,0.7891222238540649,,0.01865,-3053341.707800458,2852157.470207691,0.8936856032080949,
78,28470,160.6,-4972797.317675349,-5365060.364834647,0.8640310929266548,54726.26137685776,1443786.7775878906,547262.6187438965,146990.0,2513099.542678833,321658.36153411865,4972797.300544739,0.7715350271839845,0.001866784004577264,0.010445578060554047,0.045035704088054206,0.7891222238540649,,0.01865,-3053341.707800458,2852157.470207691,0.8936856032080949,
79,28835,165.6,-5456205.200275349,-5370994.441152094,0.719071132523233,73765.17830657959,1646821.3166503906,737651.782119751,157530.0,2023264.583618164,890937.5036468506,5456205.186035156,0.7381097141065096,0.0015610751571856734,0.010545161738647087,0.061986536424803104,0.8290149569511414,,0.018596,-3053341.707800458,2852157.470207691,0.8936856032080949,
80,29200,166.2,-5177210.713436381,-5338746.67769775,0.8545951893557203,68623.80038356781,1362861.8686523438,686238.0031433105,180800.0,2647306.649734497,300004.20558166504,5177210.727111816,0.7381097141065096,0.0015610751571856734,0.010545161738647087,0.061986536424803104,0.8290149569511414,,0.018596,-3053341.707800458,2852157.470207691,0.8936856032080949,
81,29565,166.8,-5090663.367128582,-5300593.226160364,0.8270741506945394,59426.65981721878,1524813.3676757812,594266.602722168,148535.0,2368844.471801758,454203.9231414795,5090663.3653411865,0.7381097141065096,0.0015610751571856734,0.010545161738647087,0.061986536424803104,0.8290149569511414,,0.018596,-3053341.707800458,2852157.470207691,0.8936856032080949,
82,29930,171.8,-5308703.154497169,-5299914.982888257,0.7739757137078239,66022.37209880352,1600865.5935058594,660223.7216405869,154060.0,2219860.2760009766,673693.5768966675,5308703.16804409,0.7174502117069144,0.0018122728427586385,0.009930259299979202,0.05956409597083142,0.8341351747512817,,0.018542000000000003,-3053341.707800458,2852157.470207691,0.8936856032080949,
