total_cost,holding_cost,stockout_cost,ordering_cost,overflow_cost,service_penalty_shaping,fill_rate,stockout_units,demand_units,n_order_events,avg_inventory,inventory_std,episode,policy
1434641.8459254652,754804.0379638672,526414.0754241943,134105.0,19318.732537403703,350540.48275756836,0.8437509233209853,52641.40767669678,336907.0,26821,2067.9562683941567,733.2315090041676,27,"(s,S)"
1456557.4324116707,748291.4908447266,559477.0321350098,133400.0,15388.909431934357,394487.74005126953,0.8336147571387583,55947.703453063965,336254.0,26680,2050.113673547196,699.5334113834111,28,"(s,S)"
1436248.9380514622,755960.4932861328,531938.3628234863,133480.0,14870.081941843033,355399.5433959961,0.8417754259741286,53193.83599090576,336192.0,26696,2071.12463914009,730.4749599583005,29,"(s,S)"
1447809.2256183028,692252.0219726562,598193.7724914551,152455.0,4908.431154191494,537294.5471038818,0.810734708501056,59819.377296447754,316061.0,30491,1896.5808821168664,733.7344340072514,0,Newsvendor
1445266.595102787,632137.8609008789,644769.156173706,161815.0,6544.578028202057,534270.2167816162,0.8102470446436472,64476.91571235657,339794.0,32363,1731.884550413367,652.0911426324938,1,Newsvendor
1450203.2645773888,657536.3084106445,628338.658416748,157565.0,6763.297749996185,513365.6623840332,0.8134325470672684,62833.86590576172,336789.0,31513,1801.4693381113548,700.9741547463018,2,Newsvendor
1461001.3935863972,684240.1630859375,617146.8823852539,154565.0,5049.348115205765,560869.9860076904,0.8095378508185224,61714.68835067749,324026.0,30913,1874.630583797089,728.9450396478702,3,Newsvendor
1464798.6729388237,661361.5833129883,636742.0426940918,159585.0,7110.046931743622,555177.8372650146,0.8121821237459032,63674.20422554016,339021.0,31917,1811.9495433232555,729.9664443987001,4,Newsvendor
1471632.1362514496,662637.6351928711,645831.7369384766,156715.0,6447.764120101929,568692.5532226562,0.8067916554549067,64583.17370605469,334267.0,31343,1815.4455758708798,745.6266327835775,5,Newsvendor
1451264.2239164114,663187.6329345703,626056.1436767578,156740.0,5280.447305083275,520543.5029220581,0.8127895317501184,62605.614318847656,334413.0,31348,1816.9524189988228,748.9621218211063,6,Newsvendor
1454065.5646514893,706269.4872436523,591356.4699401855,151525.0,4914.607467651367,527361.5141830444,0.8129151602411999,59135.64699935913,316090.0,30305,1934.9848965579515,800.4542586856369,7,Newsvendor
1453114.8947396278,670647.115234375,621795.6723327637,155305.0,5367.107172489166,551953.6269378662,0.8106625116015973,62179.56721496582,328406.0,31061,1837.3893568065068,708.690696807527,8,Newsvendor
1467583.8825311065,658698.2780151367,641195.8254699707,159735.0,7954.77904599905,525089.3112640381,0.8108684049901111,64119.582471847534,339021.0,31947,1804.6528164798267,727.5940741690866,9,Newsvendor
1475017.5356945992,661994.4385986328,646789.2131958008,158970.0,7263.883900165558,572164.7356185913,0.8086507364975063,64678.92130279541,338015.0,31794,1813.683393420912,724.6799938549817,10,Newsvendor
1446215.1517677307,682716.0811157227,603907.4670715332,154420.0,5171.6035804748535,547608.8522033691,0.8133985919078089,60390.74670791626,323635.0,30884,1870.4550167554046,716.4228575505824,11,Newsvendor
1486141.1857893486,658497.9163818359,661849.2301940918,159630.0,6164.039213420823,603575.1020126343,0.8047486878969657,66184.92301750183,338973.0,31926,1804.1038804981806,722.5076270403539,12,Newsvendor
1463215.4393939972,703717.4247436523,603046.9832458496,151925.0,4526.031404495239,598116.849155426,0.8089416626576984,60304.69830703735,315635.0,30385,1927.992944503157,794.645421300388,13,Newsvendor
1449384.9025726318,659119.6103515625,626192.5571289062,157585.0,6487.735092163086,519525.0880432129,0.8138176874530284,62619.255725860596,336333.0,31517,1805.8071516481164,726.7610375547877,14,Newsvendor
1455590.0356526375,659094.8378295898,633608.141204834,157215.0,5672.056618213654,538709.8319244385,0.811415483909694,63360.81430053711,335981.0,31443,1805.7392817249038,727.1630291124578,15,Newsvendor
1468397.313835144,663958.0968017578,639194.3646240234,158135.0,7109.852409362793,566123.4657287598,0.810296558780182,63919.43629837036,336944.0,31627,1819.0632789089254,736.5459254334555,16,Newsvendor
