total_cost,holding_cost,stockout_cost,ordering_cost,overflow_cost,service_penalty_shaping,fill_rate,stockout_units,demand_units,n_order_events,avg_inventory,inventory_std,episode,policy
1762119.567577839,821152.0538330078,821962.2367401123,90610.0,28395.27700471878,1748073.9771728516,0.749283278799113,82196.2234621048,327845.0,18122,2249.7316543370075,595.3223027532102,13,EOQ
1787610.1331071854,781246.1474609375,882039.1857910156,93355.0,30969.79985523224,1726461.1050872803,0.7465608557386391,88203.91849899292,348028.0,18671,2140.4004040025684,558.2473856481556,14,EOQ
1794860.2060370445,786049.5920410156,884447.2450866699,93265.0,31098.36890935898,1731611.4151306152,0.7455955505853892,88444.72445678711,347654.0,18653,2153.5605261397686,563.3693866033689,15,EOQ
1785018.758146286,782117.9639892578,878783.6265258789,93465.0,30652.167631149292,1723546.9273986816,0.7475622919196107,87878.36249923706,348119.0,18693,2142.788942436323,562.543617815706,16,EOQ
1788528.4140048027,773664.6828613281,889951.7735900879,95230.0,29681.95755338669,1614558.5703277588,0.7492881715903871,88995.1777305603,354970.0,19046,2119.6292681132277,564.7993276794876,17,EOQ
1760933.8408706188,764829.578125,873017.2882995605,94345.0,28741.974446058273,1658542.8887939453,0.7505515225181002,87301.72870063782,349979.0,18869,2095.4235017123287,510.0775598920037,18,EOQ
1775601.8943386078,803266.7177734375,851016.167892456,91810.0,29509.008672714233,1662514.809539795,0.7488909318260031,85101.61653137207,338903.0,18362,2200.7307336258564,554.5158183641703,19,EOQ
1772952.2385675907,770335.8037109375,880805.0829772949,93990.0,27821.35187935829,1784153.222076416,0.7479207929429585,88080.50821304321,349416.0,18798,2110.5090512628426,547.3313082836454,20,EOQ
1758441.906724453,814939.3715820312,825622.7100524902,90500.0,27379.825089931488,1670059.0801086426,0.7485226681066232,82562.27135658264,328309.0,18100,2232.7106070740583,559.954494767754,21,EOQ
1779048.7961568832,772290.9903564453,882832.6100463867,94200.0,29725.19575405121,1774134.3349761963,0.7474662863583174,88283.26095199585,349590.0,18840,2115.86572700396,546.4812094432444,22,EOQ
1770328.0100951195,818443.9765625,831798.9421081543,91385.0,28700.09142446518,1633993.773727417,0.7500709276439411,83179.89428710938,332814.0,18277,2242.3122645547946,577.9939650787336,23,EOQ
1795182.3507401943,784411.2155761719,887393.0940856934,93205.0,30173.041078329086,1734062.178741455,0.7448861565533618,88739.30953216553,347842.0,18641,2149.0718234963615,554.3047550884035,24,EOQ
